index,country,year,subscriptions_per100
0,Afghanistan,1990,0
1,Afghanistan,1991,0
2,Afghanistan,1992,0
3,Afghanistan,1993,0
4,Afghanistan,1994,0
5,Afghanistan,1995,0
6,Afghanistan,1996,0
7,Afghanistan,1997,0
8,Afghanistan,1998,0
9,Afghanistan,1999,0
10,Afghanistan,2000,0
11,Afghanistan,2001,0.004188346
12,Afghanistan,2002,0.004092114
13,Afghanistan,2003,0.079875078
14,Afghanistan,2004,0.097163516
15,Afghanistan,2005,1.130397829
16,Afghanistan,2006,1.947423469
17,Afghanistan,2007,1.751202161
18,Afghanistan,2008,1.688485448
19,Afghanistan,2009,3.246305573
20,Afghanistan,2010,3.654114396
21,Afghanistan,2011,4.580669921
22,Albania,1990,0
23,Albania,1991,0
24,Albania,1992,0
25,Albania,1993,0
26,Albania,1994,0
27,Albania,1995,0.011168695
28,Albania,1996,0.032196828
29,Albania,1997,0.048593919
30,Albania,1998,0.06502737
31,Albania,1999,0.081437045
32,Albania,2000,0.114097347
33,Albania,2001,0.325798377
34,Albania,2002,0.390081273
35,Albania,2003,0.971900415
36,Albania,2004,2.420387798
37,Albania,2005,6.043890864
38,Albania,2006,9.609991316
39,Albania,2007,15.03611541
40,Albania,2008,23.86
41,Albania,2009,41.2
42,Albania,2010,45
43,Albania,2011,49
44,Algeria,1990,0
45,Algeria,1991,0
46,Algeria,1992,0
47,Algeria,1993,0
48,Algeria,1994,0.000360674
49,Algeria,1995,0.001768954
50,Algeria,1996,0.001738533
51,Algeria,1997,0.010268463
52,Algeria,1998,0.020238555
53,Algeria,1999,0.199523843
54,Algeria,2000,0.491705679
55,Algeria,2001,0.646114017
56,Algeria,2002,1.59164126
57,Algeria,2003,2.195359731
58,Algeria,2004,4.634475088
59,Algeria,2005,5.843942092
60,Algeria,2006,7.375984956
61,Algeria,2007,9.451190626
62,Algeria,2008,10.18
63,Algeria,2009,11.23
64,Algeria,2010,12.5
65,Algeria,2011,14
66,Andorra,1990,0
67,Andorra,1991,0
68,Andorra,1992,0
69,Andorra,1993,0
70,Andorra,1994,0
71,Andorra,1995,0
72,Andorra,1996,1.526601023
73,Andorra,1997,3.050175385
74,Andorra,1998,6.886209218
75,Andorra,1999,7.635686143
76,Andorra,2000,10.53883561
77,Andorra,2001,10.89965217
78,Andorra,2002,11.26046872
79,Andorra,2003,13.54641288
80,Andorra,2004,26.83795439
81,Andorra,2005,37.60576622
82,Andorra,2006,48.936847
83,Andorra,2007,70.87
84,Andorra,2008,70.04
85,Andorra,2009,78.53
86,Andorra,2010,81
87,Andorra,2011,81
88,Angola,1990,0
89,Angola,1991,0
90,Angola,1992,0
91,Angola,1993,0
92,Angola,1994,0
93,Angola,1995,0
94,Angola,1996,0.000775929
95,Angola,1997,0.005673746
96,Angola,1998,0.018453724
97,Angola,1999,0.071964087
98,Angola,2000,0.105045562
99,Angola,2001,0.136013867
100,Angola,2002,0.270376746
101,Angola,2003,0.370682065
102,Angola,2004,0.464814618
103,Angola,2005,1.143366827
104,Angola,2006,1.907647507
105,Angola,2007,3.2
106,Angola,2008,4.6
107,Angola,2009,6
108,Angola,2010,10
109,Angola,2011,14.776
110,Antigua and Barbuda,1990,0
111,Antigua and Barbuda,1991,0
112,Antigua and Barbuda,1992,0
113,Antigua and Barbuda,1993,0
114,Antigua and Barbuda,1994,0
115,Antigua and Barbuda,1995,2.200768802
116,Antigua and Barbuda,1996,2.858449577
117,Antigua and Barbuda,1997,3.480536838
118,Antigua and Barbuda,1998,4.0717165
119,Antigua and Barbuda,1999,5.300681138
120,Antigua and Barbuda,2000,6.482225737
121,Antigua and Barbuda,2001,8.899285515
122,Antigua and Barbuda,2002,12.5
123,Antigua and Barbuda,2003,17.22864878
124,Antigua and Barbuda,2004,24.26654372
125,Antigua and Barbuda,2005,34.7164029
126,Antigua and Barbuda,2006,62.63886919
127,Antigua and Barbuda,2007,70.06
128,Antigua and Barbuda,2008,75.03
129,Antigua and Barbuda,2009,74.2
130,Antigua and Barbuda,2010,80
131,Antigua and Barbuda,2011,82
132,Argentina,1990,0
133,Argentina,1991,0
134,Argentina,1992,0.002992874
135,Argentina,1993,0.029527065
136,Argentina,1994,0.043705951
137,Argentina,1995,0.086277081
138,Argentina,1996,0.141954704
139,Argentina,1997,0.280339882
140,Argentina,1998,0.83076668
141,Argentina,1999,3.284481956
142,Argentina,2000,7.038683086
143,Argentina,2001,9.780807285
144,Argentina,2002,10.88212438
145,Argentina,2003,11.91369655
146,Argentina,2004,16.03668411
147,Argentina,2005,17.72058337
148,Argentina,2006,20.9272021
149,Argentina,2007,25.94663294
150,Argentina,2008,28.11262348
151,Argentina,2009,34
152,Argentina,2010,40
153,Argentina,2011,47.704
154,Armenia,1990,0
155,Armenia,1991,0
156,Armenia,1992,0
157,Armenia,1993,0
158,Armenia,1994,0.009117014
159,Armenia,1995,0.052743123
160,Armenia,1996,0.094572902
161,Armenia,1997,0.111650935
162,Armenia,1998,0.128659478
163,Armenia,1999,0.970737757
164,Armenia,2000,1.300470022
165,Armenia,2001,1.631094667
166,Armenia,2002,1.960405046
167,Armenia,2003,4.575217225
168,Armenia,2004,4.899008571
169,Armenia,2005,5.252983352
170,Armenia,2006,5.631787777
171,Armenia,2007,6.021253397
172,Armenia,2008,6.21
173,Armenia,2009,15.3
174,Armenia,2010,10.755
175,Armenia,2011,13.0275
176,Aruba,1990,0
177,Aruba,1991,0
178,Aruba,1992,0
179,Aruba,1993,0
180,Aruba,1994,0
181,Aruba,1995,0
182,Aruba,1996,2.768382663
183,Aruba,1997,3.637280881
184,Aruba,1998,4.071729989
185,Aruba,1999,4.506179098
186,Aruba,2000,15.44282295
187,Aruba,2001,17.1
188,Aruba,2002,18.8
189,Aruba,2003,20.8
190,Aruba,2004,23
191,Aruba,2005,25.4
192,Aruba,2006,28
193,Aruba,2007,30.9
194,Aruba,2008,34.2
195,Aruba,2009,37.7
196,Aruba,2010,42
197,Aruba,2011,57.06835805
198,Australia,1990,0.586159397
199,Australia,1991,1.099529387
200,Australia,1992,1.772249769
201,Australia,1993,1.981363276
202,Australia,1994,2.240454351
203,Australia,1995,2.766742391
204,Australia,1996,3.276794752
205,Australia,1997,16.37656577
206,Australia,1998,30.85256168
207,Australia,1999,40.83096345
208,Australia,2000,46.78382556
209,Australia,2001,52.60563888
210,Australia,2002,57.81628758
211,Australia,2003,60.42161193
212,Australia,2004,61.72427411
213,Australia,2005,63.02693628
214,Australia,2006,66.1479411
215,Australia,2007,69.60650927
216,Australia,2008,71.7210626
217,Australia,2009,74.08290816
218,Australia,2010,75.89293106
219,Australia,2011,78.94807512
220,Austria,1990,0.130244795
221,Austria,1991,0.257901755
222,Austria,1992,0.637697351
223,Austria,1993,0.758952509
224,Austria,1994,1.3860681
225,Austria,1995,1.887201228
226,Austria,1996,6.910418483
227,Austria,1997,9.538176519
228,Austria,1998,15.41992017
229,Austria,1999,23.02231748
230,Austria,2000,33.70127638
231,Austria,2001,39.16687163
232,Austria,2002,36.56498507
233,Austria,2003,42.76736164
234,Austria,2004,54.37024785
235,Austria,2005,58.03078406
236,Austria,2006,63.63512805
237,Austria,2007,69.44517156
238,Austria,2008,72.91265428
239,Austria,2009,73.48831743
240,Austria,2010,75.204701
241,Austria,2011,79.74719494
242,Azerbaijan,1990,0
243,Azerbaijan,1991,0
244,Azerbaijan,1992,0
245,Azerbaijan,1993,0
246,Azerbaijan,1994,0.00144512
247,Azerbaijan,1995,0.0020769
248,Azerbaijan,1996,0.006421961
249,Azerbaijan,1997,0.025430364
250,Azerbaijan,1998,0.037781882
251,Azerbaijan,1999,0.099932031
252,Azerbaijan,2000,0.14889804
253,Azerbaijan,2001,0.308588338
254,Azerbaijan,2002,5.065974361
255,Azerbaijan,2003,6.641978439
256,Azerbaijan,2004,7.429980478
257,Azerbaijan,2005,8.217982517
258,Azerbaijan,2006,12.29912693
259,Azerbaijan,2007,14.94616369
260,Azerbaijan,2008,17.43121254
261,Azerbaijan,2009,27.76553063
262,Azerbaijan,2010,46.67798994
263,Azerbaijan,2011,50.75274324
264,Bahamas,1990,0
265,Bahamas,1991,0
266,Bahamas,1992,0
267,Bahamas,1993,0
268,Bahamas,1994,0
269,Bahamas,1995,0.960030721
270,Bahamas,1996,1.746950698
271,Bahamas,1997,1.362953903
272,Bahamas,1998,2.33559071
273,Bahamas,1999,3.764557822
274,Bahamas,2000,8
275,Bahamas,2001,11.8
276,Bahamas,2002,18
277,Bahamas,2003,20
278,Bahamas,2004,22
279,Bahamas,2005,25
280,Bahamas,2006,26
281,Bahamas,2007,27
282,Bahamas,2008,31.54
283,Bahamas,2009,33.88
284,Bahamas,2010,43
285,Bahamas,2011,65
286,Bahrain,1990,0
287,Bahrain,1991,0
288,Bahrain,1992,0
289,Bahrain,1993,0
290,Bahrain,1994,0
291,Bahrain,1995,0.346205844
292,Bahrain,1996,0.843254219
293,Bahrain,1997,1.646299202
294,Bahrain,1998,3.218202151
295,Bahrain,1999,4.720358118
296,Bahrain,2000,6.153732546
297,Bahrain,2001,15.03863425
298,Bahrain,2002,18.05072089
299,Bahrain,2003,21.55494499
300,Bahrain,2004,21.45868051
301,Bahrain,2005,21.30373351
302,Bahrain,2006,28.24395243
303,Bahrain,2007,32.91
304,Bahrain,2008,51.95
305,Bahrain,2009,53
306,Bahrain,2010,55
307,Bahrain,2011,77
308,Bangladesh,1990,0
309,Bangladesh,1991,0
310,Bangladesh,1992,0
311,Bangladesh,1993,0
312,Bangladesh,1994,0
313,Bangladesh,1995,0
314,Bangladesh,1996,0
315,Bangladesh,1997,0.000751046
316,Bangladesh,1998,0.003684813
317,Bangladesh,1999,0.036170407
318,Bangladesh,2000,0.071039423
319,Bangladesh,2001,0.129807974
320,Bangladesh,2002,0.139920289
321,Bangladesh,2003,0.163877665
322,Bangladesh,2004,0.199036334
323,Bangladesh,2005,0.241637326
324,Bangladesh,2006,1
325,Bangladesh,2007,1.8
326,Bangladesh,2008,2.5
327,Bangladesh,2009,3.1
328,Bangladesh,2010,3.7
329,Bangladesh,2011,5
330,Barbados,1990,0
331,Barbados,1991,0
332,Barbados,1992,0
333,Barbados,1993,0
334,Barbados,1994,0
335,Barbados,1995,0.007752238
336,Barbados,1996,0.389464214
337,Barbados,1997,0.783428912
338,Barbados,1998,1.970249237
339,Barbados,1999,2.376247035
340,Barbados,2000,3.973678355
341,Barbados,2001,11.93645034
342,Barbados,2002,27.83632242
343,Barbados,2003,39.68962712
344,Barbados,2004,49.8
345,Barbados,2005,56.07085461
346,Barbados,2006,63
347,Barbados,2007,64.7
348,Barbados,2008,66.5
349,Barbados,2009,68.7
350,Barbados,2010,70.2
351,Barbados,2011,71.7657
352,Belarus,1990,0
353,Belarus,1991,0
354,Belarus,1992,0
355,Belarus,1993,0
356,Belarus,1994,0.000489093
357,Belarus,1995,0.002944246
358,Belarus,1996,0.029541545
359,Belarus,1997,0.049444292
360,Belarus,1998,0.07451749
361,Belarus,1999,0.498457508
362,Belarus,2000,1.870217979
363,Belarus,2001,4.317675693
364,Belarus,2002,8.985587449
365,Belarus,2003,12.62968212
366,Belarus,2004,14.45172945
367,Belarus,2005,15.36275312
368,Belarus,2006,16.27377679
369,Belarus,2007,19.75325619
370,Belarus,2008,23.18848886
371,Belarus,2009,27.80224244
372,Belarus,2010,32.15325477
373,Belarus,2011,39.96134948
374,Belgium,1990,0.001004885
375,Belgium,1991,0.020016144
376,Belgium,1992,0.0996358
377,Belgium,1993,0.198409894
378,Belgium,1994,0.691998962
379,Belgium,1995,0.986092865
380,Belgium,1996,2.951330322
381,Belgium,1997,4.905171024
382,Belgium,1998,7.82914849
383,Belgium,1999,13.66710496
384,Belgium,2000,29.2147391
385,Belgium,2001,31.05933918
386,Belgium,2002,45.97685699
387,Belgium,2003,49.61832185
388,Belgium,2004,53.52848187
389,Belgium,2005,55.47689608
390,Belgium,2006,59.30688973
391,Belgium,2007,63.91273662
392,Belgium,2008,65.33564762
393,Belgium,2009,69.12111739
394,Belgium,2010,73.73538942
395,Belgium,2011,76.20061483
396,Belize,1990,0
397,Belize,1991,0
398,Belize,1992,0
399,Belize,1993,0
400,Belize,1994,0
401,Belize,1995,0.046196296
402,Belize,1996,0.900316339
403,Belize,1997,1.302286094
404,Belize,1998,2.091139304
405,Belize,1999,4.099731973
406,Belize,2000,5.980833905
407,Belize,2001,5.805396616
408,Belize,2002,5.629959327
409,Belize,2003,5.632397513
410,Belize,2004,5.634835698
411,Belize,2005,8.86772773
412,Belize,2006,9.906384783
413,Belize,2007,10.21934716
414,Belize,2008,10.50720419
415,Belize,2009,10.75125612
416,Belize,2010,12.65673919
417,Belize,2011,12.65673919
418,Benin,1990,0
419,Benin,1991,0
420,Benin,1992,0
421,Benin,1993,0
422,Benin,1994,0
423,Benin,1995,0
424,Benin,1996,0.0016931
425,Benin,1997,0.024648796
426,Benin,1998,0.047877304
427,Benin,1999,0.154906741
428,Benin,2000,0.225247851
429,Benin,2001,0.36341789
430,Benin,2002,0.702945595
431,Benin,2003,0.951327115
432,Benin,2004,1.182540965
433,Benin,2005,1.271031439
434,Benin,2006,1.537854346
435,Benin,2007,1.79
436,Benin,2008,1.85
437,Benin,2009,2.24
438,Benin,2010,3.13
439,Benin,2011,3.5
440,Bermuda,1990,0
441,Bermuda,1991,0
442,Bermuda,1992,0
443,Bermuda,1993,0
444,Bermuda,1994,0
445,Bermuda,1995,6.805468842
446,Bermuda,1996,16.17651061
447,Bermuda,1997,24.22442691
448,Bermuda,1998,32.24615506
449,Bermuda,1999,40.30518411
450,Bermuda,2000,43.45751214
451,Bermuda,2001,47.97491488
452,Bermuda,2002,52.5187722
453,Bermuda,2003,57.10966168
454,Bermuda,2004,61.5737971
455,Bermuda,2005,65.992458
456,Bermuda,2006,70.47813507
457,Bermuda,2007,74.9337815
458,Bermuda,2008,82.88584268
459,Bermuda,2009,83.76966615
460,Bermuda,2010,85.13289241
461,Bermuda,2011,88.85072445
462,Bhutan,1990,0
463,Bhutan,1991,0
464,Bhutan,1992,0
465,Bhutan,1993,0
466,Bhutan,1994,0
467,Bhutan,1995,0
468,Bhutan,1996,0
469,Bhutan,1997,0
470,Bhutan,1998,0
471,Bhutan,1999,0.137571514
472,Bhutan,2000,0.400944447
473,Bhutan,2001,0.864628564
474,Bhutan,2002,1.675802584
475,Bhutan,2003,2.436912399
476,Bhutan,2004,3.156984196
477,Bhutan,2005,3.847106745
478,Bhutan,2006,4.518317258
479,Bhutan,2007,5.92
480,Bhutan,2008,6.55
481,Bhutan,2009,7.17
482,Bhutan,2010,13.6
483,Bhutan,2011,21
484,Bolivia,1990,0
485,Bolivia,1991,0
486,Bolivia,1992,0
487,Bolivia,1993,0
488,Bolivia,1994,0
489,Bolivia,1995,0.066807568
490,Bolivia,1996,0.196081174
491,Bolivia,1997,0.447839036
492,Bolivia,1998,0.626484062
493,Bolivia,1999,0.981815187
494,Bolivia,2000,1.442763585
495,Bolivia,2001,2.120462534
496,Bolivia,2002,3.117192947
497,Bolivia,2003,3.508596401
498,Bolivia,2004,4.439924601
499,Bolivia,2005,5.227583957
500,Bolivia,2006,6.200671255
501,Bolivia,2007,10.49924432
502,Bolivia,2008,12.5
503,Bolivia,2009,16.8
504,Bolivia,2010,22.4
505,Bolivia,2011,30
506,Bosnia and Herzegovina,1990,0
507,Bosnia and Herzegovina,1991,0
508,Bosnia and Herzegovina,1992,0
509,Bosnia and Herzegovina,1993,0
510,Bosnia and Herzegovina,1994,0
511,Bosnia and Herzegovina,1995,0
512,Bosnia and Herzegovina,1996,0.015125563
513,Bosnia and Herzegovina,1997,0.059425563
514,Bosnia and Herzegovina,1998,0.14367106
515,Bosnia and Herzegovina,1999,0.1943742
516,Bosnia and Herzegovina,2000,1.08296075
517,Bosnia and Herzegovina,2001,1.200526951
518,Bosnia and Herzegovina,2002,2.648267914
519,Bosnia and Herzegovina,2003,3.965036834
520,Bosnia and Herzegovina,2004,15.46897162
521,Bosnia and Herzegovina,2005,21.326701
522,Bosnia and Herzegovina,2006,25.12238569
523,Bosnia and Herzegovina,2007,27.92
524,Bosnia and Herzegovina,2008,34.66
525,Bosnia and Herzegovina,2009,37.74
526,Bosnia and Herzegovina,2010,52
527,Bosnia and Herzegovina,2011,60
528,Botswana,1990,0
529,Botswana,1991,0
530,Botswana,1992,0
531,Botswana,1993,0
532,Botswana,1994,0
533,Botswana,1995,0.064521041
534,Botswana,1996,0.15745423
535,Botswana,1997,0.30774685
536,Botswana,1998,0.602400929
537,Botswana,1999,1.122391474
538,Botswana,2000,2.902666622
539,Botswana,2001,3.430886787
540,Botswana,2002,3.385922351
541,Botswana,2003,3.345190174
542,Botswana,2004,3.304889253
543,Botswana,2005,3.262554036
544,Botswana,2006,4.289932975
545,Botswana,2007,5.28
546,Botswana,2008,6.25
547,Botswana,2009,6.15
548,Botswana,2010,6
549,Botswana,2011,7
550,Brazil,1990,0
551,Brazil,1991,0.003288171
552,Brazil,1992,0.012946262
553,Brazil,1993,0.025498253
554,Brazil,1994,0.037672709
555,Brazil,1995,0.105138168
556,Brazil,1996,0.450789179
557,Brazil,1997,0.786079155
558,Brazil,1998,1.477874959
559,Brazil,1999,2.038732184
560,Brazil,2000,2.870685159
561,Brazil,2001,4.528494869
562,Brazil,2002,9.149425086
563,Brazil,2003,13.2075861
564,Brazil,2004,19.07367227
565,Brazil,2005,21.02274725
566,Brazil,2006,28.17838018
567,Brazil,2007,30.88
568,Brazil,2008,33.83
569,Brazil,2009,39.22
570,Brazil,2010,40.65
571,Brazil,2011,45
572,Brunei,1990,0
573,Brunei,1991,0
574,Brunei,1992,0
575,Brunei,1993,0
576,Brunei,1994,0
577,Brunei,1995,1.017080166
578,Brunei,1996,3.303349927
579,Brunei,1997,4.831057905
580,Brunei,1998,6.284742844
581,Brunei,1999,7.671041206
582,Brunei,2000,8.996284534
583,Brunei,2001,12.91776908
584,Brunei,2002,15.32987986
585,Brunei,2003,19.59500322
586,Brunei,2004,29.71560414
587,Brunei,2005,36.46639195
588,Brunei,2006,42.18634916
589,Brunei,2007,44.68
590,Brunei,2008,46
591,Brunei,2009,49
592,Brunei,2010,53
593,Brunei,2011,56
594,Bulgaria,1990,0
595,Bulgaria,1991,0
596,Bulgaria,1992,0
597,Bulgaria,1993,0.002360627
598,Bulgaria,1994,0.019541423
599,Bulgaria,1995,0.118961698
600,Bulgaria,1996,0.717462121
601,Bulgaria,1997,1.203074592
602,Bulgaria,1998,1.816698459
603,Bulgaria,1999,2.857297783
604,Bulgaria,2000,5.263103629
605,Bulgaria,2001,7.543465824
606,Bulgaria,2002,9.10792384
607,Bulgaria,2003,12.06548488
608,Bulgaria,2004,18.14868416
609,Bulgaria,2005,19.96797459
610,Bulgaria,2006,27.05657302
611,Bulgaria,2007,33.55444373
612,Bulgaria,2008,39.50310114
613,Bulgaria,2009,44.74811707
614,Bulgaria,2010,45.98482596
615,Bulgaria,2011,50.79626605
616,Burkina Faso,1990,0
617,Burkina Faso,1991,0
618,Burkina Faso,1992,0
619,Burkina Faso,1993,0
620,Burkina Faso,1994,0
621,Burkina Faso,1995,0
622,Burkina Faso,1996,0.000960519
623,Burkina Faso,1997,0.018686353
624,Burkina Faso,1998,0.045423484
625,Burkina Faso,1999,0.061780293
626,Burkina Faso,2000,0.077080169
627,Burkina Faso,2001,0.157732465
628,Burkina Faso,2002,0.200992598
629,Burkina Faso,2003,0.373440303
630,Burkina Faso,2004,0.400295285
631,Burkina Faso,2005,0.469914489
632,Burkina Faso,2006,0.632707564
633,Burkina Faso,2007,0.75
634,Burkina Faso,2008,0.92
635,Burkina Faso,2009,1.13
636,Burkina Faso,2010,2.4
637,Burkina Faso,2011,3
638,Burundi,1990,0
639,Burundi,1991,0
640,Burundi,1992,0
641,Burundi,1993,0
642,Burundi,1994,0
643,Burundi,1995,0
644,Burundi,1996,0.000803592
645,Burundi,1997,0.007979439
646,Burundi,1998,0.015842776
647,Burundi,1999,0.039204469
648,Burundi,2000,0.077248447
649,Burundi,2001,0.106001245
650,Burundi,2002,0.118228412
651,Burundi,2003,0.201273197
652,Burundi,2004,0.349060462
653,Burundi,2005,0.542142866
654,Burundi,2006,0.65759259
655,Burundi,2007,0.7
656,Burundi,2008,0.81
657,Burundi,2009,0.9
658,Burundi,2010,1
659,Burundi,2011,1.11
660,Cambodia,1990,0
661,Cambodia,1991,0
662,Cambodia,1992,0
663,Cambodia,1993,0
664,Cambodia,1994,0
665,Cambodia,1995,0
666,Cambodia,1996,0
667,Cambodia,1997,0.005844911
668,Cambodia,1998,0.016324986
669,Cambodia,1999,0.031969578
670,Cambodia,2000,0.04702264
671,Cambodia,2001,0.076956056
672,Cambodia,2002,0.226983238
673,Cambodia,2003,0.260570198
674,Cambodia,2004,0.300436644
675,Cambodia,2005,0.317321781
676,Cambodia,2006,0.46835672
677,Cambodia,2007,0.49
678,Cambodia,2008,0.51
679,Cambodia,2009,0.53
680,Cambodia,2010,1.26
681,Cambodia,2011,3.1
682,Cameroon,1990,0
683,Cameroon,1991,0
684,Cameroon,1992,0
685,Cameroon,1993,0
686,Cameroon,1994,0
687,Cameroon,1995,0
688,Cameroon,1996,0
689,Cameroon,1997,0.006768744
690,Cameroon,1998,0.013216341
691,Cameroon,1999,0.129067581
692,Cameroon,2000,0.252120078
693,Cameroon,2001,0.277051322
694,Cameroon,2002,0.360871584
695,Cameroon,2003,0.587622611
696,Cameroon,2004,0.976075415
697,Cameroon,2005,1.402654226
698,Cameroon,2006,2.028744791
699,Cameroon,2007,2.93
700,Cameroon,2008,3.4
701,Cameroon,2009,3.84
702,Cameroon,2010,4.3
703,Cameroon,2011,5
704,Canada,1990,0.359828722
705,Canada,1991,0.567957184
706,Canada,1992,0.911695417
707,Canada,1993,1.17926229
708,Canada,1994,2.370288127
709,Canada,1995,4.156162704
710,Canada,1996,6.739808038
711,Canada,1997,15.00351866
712,Canada,1998,24.7871626
713,Canada,1999,36.04954849
714,Canada,2000,51.12938457
715,Canada,2001,59.97791664
716,Canada,2002,61.43564737
717,Canada,2003,64.06331861
718,Canada,2004,65.85001545
719,Canada,2005,71.59660113
720,Canada,2006,72.51535612
721,Canada,2007,73.30581298
722,Canada,2008,76.72038636
723,Canada,2009,80.17086651
724,Canada,2010,80.04213592
725,Canada,2011,82.67934446
726,Cape Verde,1990,0
727,Cape Verde,1991,0
728,Cape Verde,1992,0
729,Cape Verde,1993,0
730,Cape Verde,1994,0
731,Cape Verde,1995,0
732,Cape Verde,1996,0
733,Cape Verde,1997,0.24096792
734,Cape Verde,1998,0.472735008
735,Cape Verde,1999,1.159982461
736,Cape Verde,2000,1.822443852
737,Cape Verde,2001,2.685332713
738,Cape Verde,2002,3.518757175
739,Cape Verde,2003,4.324885391
740,Cape Verde,2004,5.31883207
741,Cape Verde,2005,6.074087107
742,Cape Verde,2006,6.808911008
743,Cape Verde,2007,8.28321982
744,Cape Verde,2008,20
745,Cape Verde,2009,25
746,Cape Verde,2010,30
747,Cape Verde,2011,32
748,Central African Republic,1990,0
749,Central African Republic,1991,0
750,Central African Republic,1992,0
751,Central African Republic,1993,0
752,Central African Republic,1994,0
753,Central African Republic,1995,0
754,Central African Republic,1996,0.005849503
755,Central African Republic,1997,0.014270881
756,Central African Republic,1998,0.027878201
757,Central African Republic,1999,0.040894287
758,Central African Republic,2000,0.053394174
759,Central African Republic,2001,0.078543428
760,Central African Republic,2002,0.128537117
761,Central African Republic,2003,0.151563338
762,Central African Republic,2004,0.223401395
763,Central African Republic,2005,0.268195609
764,Central African Republic,2006,0.311159173
765,Central African Republic,2007,0.375815961
766,Central African Republic,2008,1
767,Central African Republic,2009,1.8
768,Central African Republic,2010,2
769,Central African Republic,2011,2.2
770,Chad,1990,0
771,Chad,1991,0
772,Chad,1992,0
773,Chad,1993,0
774,Chad,1994,0
775,Chad,1995,0
776,Chad,1996,0
777,Chad,1997,0.000658168
778,Chad,1998,0.004268504
779,Chad,1999,0.012321728
780,Chad,2000,0.035707076
781,Chad,2001,0.045934134
782,Chad,2002,0.166069665
783,Chad,2003,0.320308555
784,Chad,2004,0.360920107
785,Chad,2005,0.3992577
786,Chad,2006,0.581045764
787,Chad,2007,0.847224521
788,Chad,2008,1.19
789,Chad,2009,1.5
790,Chad,2010,1.7
791,Chad,2011,1.9
792,Chile,1990,0
793,Chile,1991,0
794,Chile,1992,0.036548938
795,Chile,1993,0.071783144
796,Chile,1994,0.141084507
797,Chile,1995,0.346980781
798,Chile,1996,0.68347561
799,Chile,1997,1.057092496
800,Chile,1998,1.662322022
801,Chile,1999,4.103419297
802,Chile,2000,16.6
803,Chile,2001,19.1
804,Chile,2002,22.1
805,Chile,2003,25.47377889
806,Chile,2004,28.17791012
807,Chile,2005,31.17534703
808,Chile,2006,34.49775117
809,Chile,2007,35.9
810,Chile,2008,37.3
811,Chile,2009,38.8
812,Chile,2010,45
813,Chile,2011,53.8938
814,China,1990,0
815,China,1991,0
816,China,1992,0
817,China,1993,0.000170147
818,China,1994,0.001177609
819,China,1995,0.004992261
820,China,1996,0.013173925
821,China,1997,0.032599617
822,China,1998,0.169501808
823,China,1999,0.711999281
824,China,2000,1.78501572
825,China,2001,2.652214163
826,China,2002,4.615566607
827,China,2003,6.224044749
828,China,2004,7.325216965
829,China,2005,8.548580494
830,China,2006,10.55173889
831,China,2007,16.04366918
832,China,2008,22.66176993
833,China,2009,28.97659939
834,China,2010,34.38999549
835,China,2011,38.39788704
836,Colombia,1990,0
837,Colombia,1991,0
838,Colombia,1992,0
839,Colombia,1993,0
840,Colombia,1994,0.107173945
841,Colombia,1995,0.18804679
842,Colombia,1996,0.330017773
843,Colombia,1997,0.550521023
844,Colombia,1998,1.126225245
845,Colombia,1999,1.697730794
846,Colombia,2000,2.207532993
847,Colombia,2001,2.854199971
848,Colombia,2002,4.6
849,Colombia,2003,7.388923711
850,Colombia,2004,9.118690303
851,Colombia,2005,11.00726389
852,Colombia,2006,15.34167454
853,Colombia,2007,21.8
854,Colombia,2008,25.6
855,Colombia,2009,30
856,Colombia,2010,36.5
857,Colombia,2011,40.4
858,Comoros,1990,0
859,Comoros,1991,0
860,Comoros,1992,0
861,Comoros,1993,0
862,Comoros,1994,0
863,Comoros,1995,0
864,Comoros,1996,0
865,Comoros,1997,0
866,Comoros,1998,0.03787097
867,Comoros,1999,0.148162964
868,Comoros,2000,0.271740607
869,Comoros,2001,0.443068373
870,Comoros,2002,0.554869675
871,Comoros,2003,0.84818937
872,Comoros,2004,1.327327178
873,Comoros,2005,2
874,Comoros,2006,2.2
875,Comoros,2007,2.5
876,Comoros,2008,3
877,Comoros,2009,3.5
878,Comoros,2010,5.1
879,Comoros,2011,5.5
880,"Congo, Dem. Rep.",1990,0
881,"Congo, Dem. Rep.",1991,0
882,"Congo, Dem. Rep.",1992,0
883,"Congo, Dem. Rep.",1993,0
884,"Congo, Dem. Rep.",1994,0
885,"Congo, Dem. Rep.",1995,0
886,"Congo, Dem. Rep.",1996,0.000108207
887,"Congo, Dem. Rep.",1997,0.000211213
888,"Congo, Dem. Rep.",1998,0.000413065
889,"Congo, Dem. Rep.",1999,0.001009076
890,"Congo, Dem. Rep.",2000,0.005902114
891,"Congo, Dem. Rep.",2001,0.011475782
892,"Congo, Dem. Rep.",2002,0.092790702
893,"Congo, Dem. Rep.",2003,0.134914837
894,"Congo, Dem. Rep.",2004,0.196208375
895,"Congo, Dem. Rep.",2005,0.238037799
896,"Congo, Dem. Rep.",2006,0.29605361
897,"Congo, Dem. Rep.",2007,0.37
898,"Congo, Dem. Rep.",2008,0.44
899,"Congo, Dem. Rep.",2009,0.56
900,"Congo, Dem. Rep.",2010,0.72
901,"Congo, Dem. Rep.",2011,1.2
902,"Congo, Rep.",1990,0
